"","Sample"
"PNRC1",91.09250878423
"POGK",0
"POGLUT1",12.6044324616666
"POGZ",3.7449939283858
"POLB",4.11759209140433
"POLD3",9.33639489185354
"POLD4",9.54371788689742
"POLDIP2",15.8115631975554
"POLDIP3",9.34971272590613
"POLE3",9.12202912795062
"POLE4",18.1641672470375
"POLG",1.37158326026208
"POLI",6.08071480349657
"POLK",13.0754136471684
"POLL",8.60369509319621
"POLR1D",34.9729422494574
"POLR2A",4.96943544037104
"POLR2B",14.7132772783419
"POLR2C",5.17223889567611
"POLR2D",13.2761684732525
"POLR2E",33.9033067142861
"POLR2F",17.5890903969078
"POLR2G",32.7504269058231
"POLR2H",11.5523369364807
"POLR2I",15.2037332595442
"POLR2J",28.4366487151732
"POLR2J3",4.61878242523071
"POLR2K",16.0163314907726
"POLR2L",30.5541675831598
"POLR2M",3.94318500207039
"POLR3C",6.5775937646791
"POLR3GL",13.0980154020996
"POM121",6.42158650338772
"POM121C",4.87444973247555
"POMP",62.6333535908516
"POP4",16.1976516523505
"POP7",6.4542920267577
"POR",12.3871067062602
"POU2F1",11.4211114446457
"POU2F2",19.2734255419578
"POU3F2",12.351035434264
"PPA1",31.7780993394613
"PPA2",10.5442164710568
"PPARA",6.36290837251318
"PPARD",7.05041021454876
"PPBP",38.9172994855907
"PPCS",20.1118505238106
"PPDPF",43.5084240720217
"PPFIA1",11.0023233608321
"PPHLN1",19.6340703694699
"PPIA",82.7526489123943
"PPIB",56.0902310168505
"PPID",10.4030403282626
"PPIE",7.5378613936086
"PPIF",15.0153439273597
"PPIG",39.5282352046686
"PPIH",6.83466906333526
"PPIL2",3.16839636444457
"PPIL4",24.653363180986
"PPIP5K2",14.0680526733524
"PPM1A",9.416797153134
"PPM1B",2.08286805388742
"PPM1D",5.10104464269182
"PPM1F",0
"PPM1G",26.4804793617227
"PPM1K",26.710363557175
"PPM1M",13.2688016833342
"PPP1CA",31.2146086696257
"PPP1CB",77.8688295162034
"PPP1CC",37.2623842927266
"PPP1R10",12.7805600897535
"PPP1R11",9.77596092345513
"PPP1R12A",54.5903479835222
"PPP1R12C",7.94312136274039
"PPP1R14B",17.7545289662887
"PPP1R15A",32.4220656223785
"PPP1R15B",16.8298590916217
"PPP1R16B",14.535282542541
"PPP1R18",33.2357447259852
"PPP1R2",25.3654174567541
"PPP1R21",8.07973742237214
"PPP1R35",8.19715139500236
"PPP1R3B",7.64110085895688
"PPP1R7",21.444743014297
"PPP1R8",8.11581055506243
"PPP1R9B",15.5850794858376
"PPP2CA",23.7102275704493
"PPP2CB",10.558791312517
"PPP2R1A",11.8170877172674
"PPP2R2A",22.9728714867398
"PPP2R2D",8.92747987124522
"PPP2R3C",24.7394713885242
"PPP2R5A",11.8843096704791
"PPP2R5C",37.1025160716066
"PPP2R5D",8.25202720291612
"PPP2R5E",22.7455908845263
"PPP3CA",4.90041633803789
"PPP3CB",9.68958495737266
"PPP3CC",6.6987674871401
"PPP3R1",3.10673293009931
"PPP4C",17.5261158491018
"PPP4R2",23.8802083107923
"PPP6C",4.65949498075991
"PPP6R1",6.82682368762471
"PPP6R2",7.89780603154764
"PPP6R3",6.12444987273196
"PPT1",16.0354781328864
"PPTC7",17.2126699404337
"PPWD1",5.32677848299283
"PQBP1",10.0666245152925
"PRCC",9.87406089096279
"PRCP",7.26028776103043
"PRDM1",9.21718517258739
"PRDM2",27.7550465279211
"PRDM4",0
"PRDX1",78.1476482970506
"PRDX2",5.28142201305049
"PRDX3",17.8824239285162
"PRDX4",18.809300342401
"PRDX5",32.0249983343623
"PRDX6",25.7993938756122
"PREB",8.17064485819747
"PRELID1",36.6556079691221
"PREP",0.95240949259175
"PREPL",8.26301001994382
"PREX1",24.4613120340273
"PRF1",7.73487431236849
"PRKAA1",2.93956438885151
"PRKACA",9.34285054745905
"PRKACB",12.1960946885081
"PRKAG1",5.88393242291427
"PRKAG2",3.48883143125817
"PRKAR1A",40.1023569740321
"PRKAR2A",8.32889384131834
"PRKCB",15.1074877067692
"PRKCD",21.8815332015636
"PRKCH",6.66524641882056
"PRKCI",7.73081137396372
"PRKCQ",4.21528087806191
"PRKCQ-AS1",9.72447474116594
"PRKCSH",22.4800340208819
"PRKD3",13.7452736807866
"PRKDC",22.7540974920913
"PRKRA",3.28642010687607
"PRKRIP1",15.0073363821722
"PRKX",4.72466746330545
"PRMT1",14.1241696625708
"PRMT2",50.5727313648531
"PRNP",18.5071848637872
"PRPF18",8.57305106452671
"PRPF19",7.13771901586309
"PRPF3",0.793432975714906
"PRPF31",14.6157345244236
"PRPF38A",5.81376487965422
"PRPF38B",28.7177858617783
"PRPF39",9.37020451265172
"PRPF4",10.1870668854264
"PRPF40A",42.9296163100097
"PRPF4B",46.2670212963917
"PRPF6",23.5032148845336
"PRPF8",13.5668109408156
"PRPS2",9.68136645461174
"PRPSAP1",7.11531681814826
"PRPSAP2",3.36402339671278
"PRR13",31.2647546340071
"PRR14",7.76951694196824
"PRR14L",11.5860984842157
"PRR5L",2.02842344867029
"PRRC1",7.78473731888154
"PRRC2A",7.44036611164161
"PRRC2B",7.38799533799866
"PRRC2C",82.5688042513805
"PSAP",134.495219007725
"PSD3",1.93550011607276
"PSD4",11.4806731551656
"PSEN1",18.9462476298166
"PSENEN",19.4123388227085
"PSIP1",17.4343390361845
"PSMA3",55.6689702723901
"PSMA4",58.8221748630363
"PSMA5",36.7345320246597
"PSMA6",59.6206233258277
"PSMA7",71.6310887218023
"PSMB1",68.4571435231011
"PSMB10",12.0485178981289
"PSMB2",23.724426602462
"PSMB3",33.6051554650335
"PSMB4",32.6767684441866
"PSMB5",18.962192667551
"PSMB6",37.5242111776989
"PSMB7",23.4106257255344
"PSMB8",42.9403586881387
"PSMB9",41.1517504186944
"PSMC1",7.66541764808076
"PSMC2",27.9986178204439
"PSMC3",18.7278260729342
"PSMC4",8.63501871948898
"PSMC5",24.2552476364609
"PSMC6",18.9450128734185
"PSMD1",19.2029335624821
"PSMD10",14.6042263709967
"PSMD11",12.5955815732052
"PSMD12",12.1036285688046
"PSMD13",25.138325540961
"PSMD14",17.9846309794269
"PSMD2",20.5595691963922
"PSMD3",11.2907458848007
"PSMD4",21.572547239825
"PSMD5",10.9956098087567
"PSMD6",13.0513338493129
"PSMD7",30.8951133633647
"PSMD8",30.4173197681185
"PSMD9",6.79408289200058
"PSME1",100.150214479631
"PSME2",60.5025463171931
"PSME3",8.544829582361
"PSME4",5.90349224830228
"PSMF1",13.8648701131366
"PSMG2",21.7050667276958
"PSMG3",4.8796003332137
"PSMG4",3.90869659987978
"PSPC1",13.9412133686793
"PSPH",6.63578665270698
"PSTPIP1",3.82037859987875
"PSTPIP2",6.87798832612375
"PTAFR",15.3111226416531
"PTAR1",6.70776707162138
"PTBP1",14.8681316179784
"PTBP3",50.1176190781579
"PTCD3",7.21656525081302
"PTDSS1",12.3523836876241
"PTEN",21.9612775511855
"PTGER2",10.0988693676639
"PTGER4",15.1485076581536
"PTGES3",56.059758863529
"PTGIR",7.13950432996776
"PTGS1",0
"PTGS2",1.6298924815466
"PTK2B",23.5204360235107
"PTMA",185.505583393312
"PTOV1",12.4510924975439
"PTP4A1",19.2197146365277
"PTP4A2",52.2105775928579
"PTPMT1",4.9580946786561
"PTPN1",46.3351277326786
"PTPN11",13.9402110131318
"PTPN12",29.4830404368614
"PTPN18",15.3115935942299
"PTPN2",24.6485231175195
"PTPN22",7.17458239622864
"PTPN4",2.34667712499619
"PTPN6",27.856680175753
"PTPN7",4.90268785427401
"PTPRA",6.50428879254235
"PTPRC",158.061058857472
"PTPRCAP",40.1469277541231
"PTPRE",32.6904443679164
"PTPRJ",16.3288710261981
"PTPRO",3.97267532118133
"PTRH2",4.90444150422284
"PTRHD1",1.72633271105984
"PTS",1.71843897828664
"PTTG1IP",54.4277617280255
"PUF60",3.65392262117544
"PUM1",15.2461862614915
"PUM2",16.729085606952
"PURA",7.75445866701459
"PURB",10.6671031149656
"PUS7L",5.59048318001576
"PWP1",13.901400534342
"PWWP2A",3.85893874666236
"PXK",10.8493267431151
"PXN",0
"PYCARD",25.0913784131133
"PYCR2",6.7535297150276
"PYGB",6.823927963847
"PYGL",7.30341323802655
"PYGO2",0
"PYHIN1",4.27063691719474
"PYROXD1",8.34135828597152
"PYURF",20.2322865613892
"QKI",40.1971559414288
"QPCT",9.55711037556654
"QRICH1",9.21968694272522
"QRSL1",4.16284202688968
"QSER1",3.25110784154817
"QSOX1",15.9943301107232
"R3HCC1L",11.6511986616047
"R3HDM1",6.77611105982974
"R3HDM2",7.4899259288329
"R3HDM4",13.1559633655699
"RAB10",41.441450698306
"RAB11A",17.9779210594613
"RAB11B",12.424130421883
"RAB11FIP1",27.2109607186768
"RAB11FIP2",2.6896538998979
"RAB11FIP4",3.72787996990441
"RAB12",3.70437588215085
"RAB13",26.9350361875595
"RAB14",15.864256297539
"RAB18",18.0250121658877
"RAB1A",27.700589096663
"RAB1B",17.1741415484206
"RAB20",15.7986653594203
"RAB21",17.2865522380078
"RAB22A",12.2570493635231
"RAB24",7.14096244667018
"RAB27A",18.431496318622
"RAB2A",32.6448991481846
"RAB30",13.3642626779017
"RAB31",24.9610239218873
"RAB32",3.75550412428194
"RAB34",11.87048490247
"RAB35",17.2164524461382
"RAB3D",5.3189025424318
"RAB3GAP1",9.53124456112699
"RAB3GAP2",18.3985489736564
"RAB4A",8.08477767471905
"RAB4B",9.81814970889611
"RAB5A",12.7102817700891
"RAB5B",8.39451145920364
"RAB5C",28.0746285643955
"RAB6A",10.8734366106847
"RAB7A",32.4701323386992
"RAB8A",27.5088364456679
"RAB8B",45.1000032572968
"RAB9A",12.54970638719
"RABAC1",39.3504537141011
"RABEP1",23.8964307975452
"RABGAP1",1.08409167105792
"RABGAP1L",29.0631525722101
"RABGGTB",13.8404150733767
"RABIF",7.19085054799885
"RABL3",1.16386710916096
"RABL6",9.49939516851161
"RAC1",45.2732893598262
"RAC2",31.8076489998128
"RAD1",0.778695996406757
"RAD17",7.91159261484025
"RAD21",38.8984690629131
"RAD23A",45.8135954843286
"RAD23B",25.6991674795506
"RAD50",12.9358957235176
"RAD54L2",3.717882775004
"RAE1",10.2808829036536
"RAF1",13.3826037792685
"RAI14",2.29114080181585
"RALA",49.6947991167107
"RALB",19.5713304563241
"RALBP1",6.27092166293204
"RALGAPA1",8.62531690281425
"RALGAPB",6.73100578694428
"RALGDS",4.3976806406988
"RALGPS2",6.1332095046668
"RALY",30.520168953627
"RAMP1",11.8855629944021
"RAN",64.9085748362288
"RANBP1",16.9195231435845
"RANBP2",41.6648773269399
"RANBP3",5.19053890967004
"RANBP9",10.3832888388804
"RANGAP1",5.87303707811662
"RANGRF",10.395958221458
"RAP1A",67.1963719999931
"RAP1B",22.6614720013674
"RAP1GDS1",8.63261903189079
"RAP2A",5.74952072316694
"RAP2B",24.1427182286467
"RAP2C",16.1875026540811
"RAPGEF1",45.897650156785
"RAPGEF2",6.42021616326368
"RAPGEF6",6.75889044354247
"RARA",7.31625903443817
"RARS2",8.00008239284495
"RASA1",11.0197624040101
"RASA2",6.57965367131333
"RASA3",16.8107270312808
"RASAL3",2.19048611833215
"RASGEF1B",5.06063862562767
"RASGRP1",10.4581782025972
"RASGRP2",7.14962943495596
"RASGRP3",5.5781291415869
"RASSF1",6.88901095103308
"RASSF2",17.6956962898
"RASSF3",26.4455475844274
"RASSF4",16.2359623622908
"RASSF5",32.366636832504
"RASSF7",15.6222258432977
"RB1",10.0292439834348
"RB1CC1",14.5592178251776
"RBAK",6.53358820808509
"RBBP4",17.2070751473015
"RBBP5",11.0587096724364
"RBBP6",23.2813586353405
"RBBP7",8.27718104696647
"RBBP8",7.42488268490041
"RBCK1",13.3983050866978
"RBL2",30.406608633725
"RBM10",5.32030334718552
"RBM12",8.04950069920266
"RBM12B",2.22683285287467
"RBM14",9.37572697481199
"RBM17",14.5106069913703
"RBM18",14.8894249338938
"RBM19",7.73677976727901
"RBM22",6.23653558927088
"RBM23",26.8964467441831
"RBM25",51.486559298159
"RBM26",8.85606317828111
"RBM27",22.2967020902848
"RBM28",5.16574221954982
"RBM3",34.1173441691156
"RBM33",12.0153310030855
"RBM38",10.5712651073384
"RBM39",66.2473232309594
"RBM41",5.46390379643878
"RBM42",9.10126985516851
"RBM43",2.82219711533707
"RBM47",27.7063421071185
"RBM48",4.34184993163415
"RBM5",14.8939056526264
"RBM6",13.2946927612836
"RBM7",16.5711576876542
"RBM8A",26.1248065268358
"RBMS1",14.6405853378049
"RBMX",34.4107401430548
"RBMX2",6.41282913140466
"RBMXL1",6.61112058155582
"RBPJ",37.9095376885902
"RBX1",47.40442737623
"RC3H1",13.1325628492509
"RC3H2",6.27896712221442
"RCAN3",10.9364496742063
"RCBTB2",11.6676879120219
"RCC1",2.42049655135485
"RCC2",9.97237422283722
"RCHY1",5.82228196521197
"RCN2",7.47182731685983
"RCOR1",9.2977705104903
"RCOR3",2.08286805388742
"RCSD1",32.3853514005758
"RDH11",7.71423673187071
"RDX",24.5422354696046
"RECQL",25.6588903962286
"REEP3",2.72820343011357
"REEP4",2.19149838915463
"REEP5",38.9192517773254
"REL",50.0698045004243
"RELA",7.13672595608045
"RELB",16.4644749973684
"RELT",11.2497284146791
"RENBP",1.90482345944255
"REPIN1",13.4255574222396
"RER1",33.575777458158
"RERE",13.2073308798901
"REST",19.3656711758054
"REV1",11.2023708930697
"REV3L",19.2219901817635
"REXO2",9.88428844477698
"REXO4",4.6358161011295
"RFC1",27.7881561871654
"RFFL",7.40701141332249
"RFK",6.42106930513741
"RFTN1",34.5050478603297
"RFX5",16.5437355203682
"RFXANK",8.44359908289092
"RGCC",21.2989029700447
"RGL1",15.5350468160357
"RGL2",6.26452462239839
"RGS1",28.8242334768976
"RGS10",34.5869236668137
"RGS12",6.17258257650714
"RGS14",5.75420229808126
"RGS18",4.69680624314148
"RGS19",18.072364753092
"RGS2",20.1928837194836
"RHBDD2",14.0134218528044
"RHBDF2",6.32010554422359
"RHEB",19.9649428456052
"RHOA",102.450343026472
"RHOC",12.3360997235448
"RHOF",10.6959216055974
"RHOG",40.7912108580987
"RHOH",9.17679817231283
"RHOQ",12.8516540974331
"RHOT1",13.4064038935354
"RHOT2",11.2390348052337
"RHOU",3.22737655795777
"RIC8A",4.87708824499933
"RICTOR",20.9220764430299
"RIF1",31.3647484657335
"RILP",7.40159187496156
"RILPL2",21.3206251999635
"RIMS2",32.9851784442643
"RIN2",5.60078323407495
"RIN3",12.6147377466061
"RING1",13.1595489699724
"RIOK2",2.98168951552177
"RIOK3",16.267897826114
"RIPK1",4.22115144578379
"RIPK2",20.052379483043
"RIT1",11.1700377522182
"RLF",21.351592163776
"RLIM",8.14876455026957
"RMDN1",6.53867982690613
"RMND5A",7.53461678890665
"RMRP",18.3972590253441
"RN7SK",7.52782710676009
"RN7SKP36",3.16731453360497
"RN7SL1",18.8290184574907
"RN7SL2",18.9127777570404
"RNA18S5",118.861648280876
"RNA28S5",166.41523186483
"RNA5SP149",5.02603784504429
"RNA5SP355",8.77754123551751
"RNASE1",68.3676080138141
"RNASE6",41.4877135426345
"RNASEH2B",17.5171967812931
"RNASEH2C",15.8820329908066
"RNASEL",2.14328488689985
"RNASET2",57.5686804319753
"RNF10",24.2858096709005
"RNF11",14.2714299246106
"RNF111",8.85691651581361
"RNF113A",4.87127463623604
"RNF114",17.1961442003333
"RNF115",8.49450900073494
"RNF125",3.11251511972821
"RNF13",44.7693735919745
"RNF130",46.0689149940291
"RNF135",10.7901185226189
"RNF138",7.27121628140715
"RNF14",0
"RNF144B",12.4005336274726
"RNF145",45.0964637576768
"RNF146",10.3481334775187
"RNF149",24.3174887580624
"RNF166",12.8630155113966
"RNF167",9.78223405490578
"RNF168",23.3335183194142
"RNF169",3.82712427839531
"RNF181",40.0554003272995
"RNF187",10.5007020405047
"RNF19A",33.2968562995294
"RNF19B",14.9120247295149
"RNF2",6.27853542062953
"RNF20",10.2279282840275
"RNF213",73.7367343361104
"RNF216",13.0315068230516
"RNF220",8.66490004480021
"RNF24",8.61297062120818
"RNF34",8.19953288362168
"RNF38",4.45662456550673
"RNF4",5.45974940404232
"RNF40",15.5123762596023
"RNF41",4.92927229651601
"RNF44",5.44475899534393
"RNF5",21.9215021942249
"RNF6",9.79929303146856
"RNF7",27.050435816121
"RNFT1",5.4552419310624
"RNGTT",7.8607574821686
"RNH1",20.3914818379059
"RNMT",32.6166472440519
"RNPC3",16.8391726375208
"RNPEP",3.47229906497849
"RNPEPL1",13.0806862117651
"RNPS1",24.5176091922689
"RNU6-6P",28.8374418008
"RNY1",4.06801076510498
"ROCK1",48.3426125747897
"ROCK2",6.7210332932931
"ROMO1",50.4205015692517
"RORA",28.0807349285807
"RP2",7.48415501202535
"RP9",9.57019917692325
"RPA1",5.32286084299056
"RPA2",19.1724695759773
"RPA3",22.0208900519926
"RPAIN",21.1899725206317
"RPAP2",7.66136092686488
"RPAP3",19.4692885467385
"RPF1",15.9737949862293
"RPF2",17.2135788060865
"RPGR",7.46195424351368
"RPL10",151.185380344965
"RPL10A",130.277357211864
"RPL10L",47.9896241227711
"RPL11",193.994230487475
"RPL12",142.82715127161
"RPL13",191.454167448656
"RPL13A",184.468257640115
"RPL14",147.819332253877
"RPL15",153.197399587872
"RPL17",94.6289251523732
"RPL18",145.821394584416
"RPL18A",108.03437234264
"RPL19",192.740650244579
"RPL21",108.888042525958
"RPL22",99.3531264476373
"RPL22L1",29.2742973278222
"RPL23",146.770808227971
"RPL23A",130.979257534543
"RPL24",140.993399066608
"RPL26",177.643178445628
"RPL26L1",19.5222210492901
"RPL27",177.403902180276
"RPL27A",179.794456065691
"RPL28",144.638556632138
"RPL29",106.70895258795
"RPL3",144.214518544477
"RPL30",191.993766053402
"RPL31",211.902872029024
"RPL32",192.372009146129
"RPL34",193.355810952105
"RPL35",163.011755842669
"RPL35A",197.539916811233
"RPL36",148.651758017444
"RPL36A",33.0167219267057
"RPL36AL",109.465799923818
"RPL37",177.914002643752
"RPL37A",195.604605332598
"RPL38",177.18488523711
"RPL39",151.954596857116
"RPL39L",45.4461086458409
"RPL3L",8.17220693206866
"RPL4",108.961719708805
"RPL41",195.999659941792
"RPL5",135.074728370426
"RPL6",110.210756891298
"RPL7",60.1505462100996
"RPL7A",122.044134177286
"RPL7L1",15.8052478491334
"RPL8",163.644284336955
"RPL9",108.262168710747
"RPLP0",125.567496213069
"RPLP1",211.891896348186
"RPLP2",195.313404158622
"RPN1",22.9501007887541
"RPN2",43.6173668948759
"RPP25L",4.25466581668207
"RPP30",5.00937771690975
"RPP38",5.44753032881599
"RPRD1A",5.62157172284205
"RPRD1B",7.30892256838513
"RPRD2",1.97155689875651
"RPS10",98.432975840131
"RPS10P7",18.1201903332709
"RPS11",188.46752816274
"RPS12",210.054770246831
"RPS13",164.35696813858
"RPS14",208.294901764152
"RPS15",154.055327863218
"RPS15A",163.85081618651
"RPS16",191.983616839513
"RPS18",185.415987426366
"RPS19",213.322036883051
"RPS19BP1",26.0561266818546
"RPS2",116.246162243835
"RPS20",189.745662935096
"RPS21",184.207139575761
"RPS23",186.389489954603
"RPS24",171.208280794175
"RPS25",185.059156708161
"RPS26",12.637904660477
"RPS27",189.973839558749
"RPS27A",178.434269857206
"RPS27L",66.5866523655879
"RPS28",137.786616525957
"RPS29",219.322915330588
"RPS3",168.623227052438
"RPS3A",129.807790837832
"RPS4X",180.983005128145
"RPS4Y2",3.87228487922722
"RPS5",144.92710677244
"RPS6",222.614807782136
"RPS6KA1",16.2937825502386
"RPS6KA3",18.7792687736645
"RPS6KA5",0
"RPS6KB1",7.95894249856645
"RPS6KB2",9.79578336008379
"RPS7",108.044462316104
"RPS8",196.165028623755
"RPS9",137.305373080633
"RPSA",69.8473604192236
"RPSAP58",42.5152836255035
"RPTOR",4.81095535670304
"RPUSD3",4.76762898662921
"RRAGA",3.62126185179785
"RRAGC",10.8164326962136
"RRAGD",4.09653317255544
"RRAS",11.8414849072873
"RRBP1",20.2173948909599
"RREB1",5.64290062993496
"RRM1",3.02026582858958
"RRM2B",17.3243972613617
"RRN3",16.796393032189
"RRP15",3.8208472232209
"RRP1B",7.53251273894152
"RRP7A",25.7256223106068
"RRP8",7.26877749401263
"RS1",102.616538985104
"RSAD2",27.7712195803585
"RSBN1",15.6575308411158
"RSBN1L",20.7534523427018
"RSF1",52.5837519762455
"RSL1D1",63.5155784756512
"RSL24D1",42.0547665272455
"RSPH3",2.82993413936458
"RSPRY1",5.87302125489527
"RSRC1",14.7233256938977
"RSRC2",49.2606944013787
"RSU1",12.6848745863426
"RTCA",8.16749415625984
"RTCB",9.1650807973166
"RTF1",26.7446610633901
"RTN3",12.5724149625514
"RTN4",39.5616573342605
"RTP4",0.95240949259175
"RUFY1",24.9617926138327
"RUFY2",5.68767956775334
"RUFY3",6.88281879251057
"RUNDC1",3.31822295034394
"RUNX1",12.9924806588052
"RUNX2",4.46884960908141
"RUNX3",20.5456564463593
"RUVBL2",15.6845739048808
"RWDD1",15.26980928586
"RXRA",9.06078099202505
"RXRB",5.75225215863588
"RYBP",19.5257340157717
"S100A1",1.22460330720462
"S100A10",131.447067194332
"S100A11",121.737686102848
"S100A12",30.9962199936622
"S100A4",56.3951374763635
"S100A6",142.390373581447
"S100A8",68.6174794417936
"S100A9",67.5644222398973
"S100PBP",1.75386008669185
"S1PR1",12.3687624147063
"S1PR4",9.82631437144236
"S1PR5",0
"SACM1L",16.0291661170352
"SACS",8.93443155562296
"SAE1",10.9899637054367
"SAFB",15.6095907595643
"SAFB2",14.1378469445352
"SAMD1",3.98162107204291
"SAMD3",6.43009464496566
"SAMD4B",7.16836391158746
"SAMD8",7.57067698776954
"SAMD9",45.0419387570343
"SAMD9L",43.154664170062
"SAMHD1",49.5025165105497
"SAMM50",5.08077511802388
"SAMSN1",103.929806794279
"SAP18",37.7995557065649
"SAP30BP",10.2396568319914
"SAP30L",8.40448951450386
"SAR1A",27.5839330010244
"SAR1B",14.9146694370041
"SART1",6.73903095970368
"SART3",16.0449740807077
"SASH1",0
"SASH3",16.1514747638559
"SAT1",131.094025226253
"SAT2",24.3468537262353
"SATB1",35.1364352361403
"SAV1",6.52948407370406
"SBDS",13.6532379498526
"SBF1",3.18157816040011
"SBF2",9.62029252171608
"SBNO1",28.2748090702235
"SBNO2",6.44099468911399
"SC5D",5.1192688130161
"SCAF1",7.26039377075718
"SCAF11",92.3394841561281
"SCAF4",4.12920116919384
"SCAF8",7.55175064579158
"SCAMP1",11.9453591725566
"SCAMP2",18.4698957791778
"SCAMP3",2.9701682402878
"SCAMP4",0
"SCAND1",28.3572173862811
"SCAP",7.35001545305253
"SCAPER",4.00805806240618
"SCARB2",13.5657600278485
"SCARNA22",5.12451913811642
"SCARNA7",5.54045714572579
"SCARNA9",8.7533523813151
"SCD",6.94184068880236
"SCFD1",18.1498555799648
"SCIMP",6.77562631591319
"SCLT1",13.8881763051415
"SCML1",10.4868602747006
"SCNM1",16.7584951342298
"SCO2",18.3209101565307
"SCOC",11.9098240030058
"SCP2",21.1145060066227
"SCPEP1",13.0330842850713
"SCYL1",8.52528067635528
"SCYL2",7.69636492170255
"SDAD1",6.59296917303957
"SDC2",41.6650205968439
"SDC4",0.778695996406757
"SDCBP",61.351993884134
"SDCCAG8",11.9731173584168
"SDF2",5.45850856842522
"SDF2L1",8.72362043682648
"SDF4",23.0616543593721
"SDHA",13.3988776350596
"SDHAF2",6.57788513259579
"SDHB",14.9785029318162
"SDHC",15.9043425704828
"SDR39U1",3.76353768602764
"SDSL",6.81657059031146
"SEC11A",42.3303685568308
"SEC11C",22.3930382476739
"SEC13",12.9270536458669
"SEC14L1",14.1809445082289
"SEC16A",0
"SEC22B",22.5546913819039
"SEC22C",13.4780144175227
"SEC23A",5.42282713302293
"SEC23B",4.88202543115599
"SEC23IP",12.6718182646999
"SEC24A",13.3700491186137
"SEC24B",16.7725313510514
"SEC24C",15.5662261826375
"SEC24D",15.1766784408395
"SEC31A",22.3790734126162
"SEC31B",12.2366923657163
"SEC61A1",14.2745604756034
"SEC61B",55.9774444200195
"SEC61G",49.9158830500317
"SEC62",59.2614570160955
"SEC63",20.2559244870891
"SECISBP2",8.38283002038981
"SECISBP2L",14.1496031463724
"SECTM1",16.3244425230465
"SEH1L",2.91092782773223
"SEL1L",19.0794851346006
"SEL1L3",2.18388193631237
"SELL",29.7991000254711
"SELPLG",13.3652166720313
"SEMA3C",13.7088311660334
"SEMA4A",7.98435680116893
"SEMA4B",6.66822828584428
"SEMA4D",32.3510095632406
"SEMA6B",23.4832684886723
"SEMA7A",5.34805131585242
"SENP2",11.7667369111868
"SENP5",14.6972291218354
"SENP6",30.1926017350885
"SENP7",13.2422028134422
"SEPHS2",7.04526554255038
"SERBP1",57.0714299486936
"SERF2",166.121855867357
"SERINC1",37.8200703251824
"SERINC3",28.7632243442936
"SERP1",72.4746032514937
"SERPINA1",20.4183189797825
"SERPINB1",38.4550841850294
"SERPINB2",19.7814392133829
"SERPINB6",16.0097204420388
"SERPINB8",6.44093720915342
"SERPINB9",23.5645492759681
"SERPING1",6.5321340856844
"SERTAD1",4.75685005965781
"SERTAD2",18.5490178707932
"SESN1",3.63854668807715
"SESN3",37.8097857672374
"SESTD1",7.38675728446218
"SET",53.5360814503452
"SETD1B",1.2389263490336
"SETD2",36.416434392063
"SETD3",17.4400994251416
"SETD5",6.60593304427354
"SETDB1",1.08409167105792
"SETDB2",11.1938237943508
"SETX",31.3066769817065
"SF1",31.3871131494368
"SF3A1",15.8746829066725
"SF3A2",4.42161260509481
"SF3A3",9.84240242595834
"SF3B1",81.6770226609081
"SF3B2",46.9915640319796
"SF3B3",13.270047049544
"SF3B4",0.778695996406757
"SF3B5",36.9422142404442
"SFI1",16.9317256328837
"SFPQ",49.7279863522227
"SFR1",2.74636253553923
"SFSWAP",8.90883215052135
"SFT2D1",31.6685687345637
"SFT2D2",20.2209435911354
"SFXN1",8.02493535898873
"SFXN3",15.2533487549819
"SGK1",13.8537095116197
"SGK3",13.2772379519788
"SGMS1",11.4692788386129
"SGPL1",8.56368908456384
"SGSM2",0
"SGSM3",3.35861256953443
"SGTA",12.281014351262
"SGTB",12.3370006648836
"SH2B1",6.70852002997768
"SH2B3",6.25505078213783
"SH2D1A",12.0443514760438
"SH2D1B",0
"SH2D2A",7.04534239345327
"SH3BGRL",51.0059476388581
"SH3BGRL3",131.966867886782
"SH3BP1",10.3930221241467
"SH3BP2",16.3540921142745
"SH3BP5",24.9698762630617
"SH3GL1",6.7518841878256
"SH3GLB1",38.2494212919312
"SH3KBP1",40.50334720306
"SH3TC1",5.13049717650592
"SH3YL1",3.9104970830093
"SHARPIN",15.4390414180251
"SHC1",8.82954363189465
"SHISA5",26.0679183394433
"SHKBP1",12.6275760193
"SHMT2",6.24931890115762
"SHOC2",32.873712698414
"SHPRH",6.47120418779426
"SIAH2",11.1942483312294
"SIDT2",6.59267958005752
"SIGIRR",15.3219460853708
"SIGLEC1",6.66432816172116
"SIGLEC7",5.31651249444276
"SIGLEC9",14.0313249707961
"SIK3",12.1558553268778
"SIKE1",4.22527284975613
"SIL1",9.51527251538985
"SIN3A",13.6342312847876
"SIPA1",14.9561892592082
"SIPA1L1",13.5194023390331
"SIPA1L2",7.37482684139483
"SIRPA",23.9994265146017
"SIRT1",6.01018158257288
"SIRT2",11.0379928044393
"SIRT7",3.92969102971513
"SIT1",8.33217097289575
"SIVA1",28.0092832031998
"SKA2",6.93700244025948
"SKAP1",3.92351836274795
"SKAP2",13.3210544916339
"SKI",4.34243949846284
"SKIL",32.4373862473194
"SKIV2L",8.74246974332138
"SKP1",66.3243001124503
"SLA",39.7068466294951
"SLA2",7.75187761730722
"SLAIN2",14.3662731397804
